,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
0,1.2991710232275642,0.455852609089611,-0.051371332796643014,-0.2712443547730749,0.3761571541815798,-0.01036366208768307,-0.011158285522020982,-0.5324694101823475,0.23033585863332812,-0.2415176456799773,-0.06022464684465834,0.197607731217943,0.006353908087122191,-0.09212003772856536,11.4846208895425,-0.5255509710834133,0.30009242111054524
1,1.4445665080615344,0.38345012423769737,-0.23567512058783932,-0.1638896700590953,-0.2562401319372137,1.701312678338564,-0.5042148988533922,-0.210420330232147,-0.45008290589082633,1.7682747315275809,1.6307389137260009,-0.28353657183255543,0.8389714880852547,0.6091906704890939,0.3360980762640659,-0.4035825807957024,-0.10579536594502623
2,0.9371639928092467,0.46269362948707254,3.126953504535565,2.7241545458631387,2.389076875845315,-0.15509059439663933,1.1363375974590098,1.810264311533818,1.065917783847206,-0.3190957052842621,-0.17045823450348221,2.99282397964958,1.4305536059890374,1.9237933523617519,0.34492755507921496,0.4700284349315252,0.3241396329856475
3,-0.32600319770299707,0.2415195545066283,0.10816178542299563,0.0010026263720847649,0.2536810115906571,-0.36635683534049424,0.9836549521700384,0.3198712493585783,0.8720459089659932,-0.46251361012015174,-0.36024082970626736,0.2953346060707089,-0.07679963120860187,-0.1392889869053466,-0.12953920372945552,0.3978420205172531,0.05642970039383455
4,-0.2656816570916063,-0.3706463438527594,-0.34273225537454993,-0.23013988608968755,-0.3873770126404762,-0.1836015231136055,-0.7968465403647951,-0.38883198603640456,-0.7137857792051315,-0.10337161988136954,-0.16559984402109013,-0.4749658465599645,-0.33373126071517767,-0.26214123001201084,-0.13385390142985665,-0.2587634205407452,-0.05221500539823227
